src,dst,weight
1891,91032,0.626760
1891,66581,0.549106
1891,84852,1.245810
1891,108832,1.021303
1891,109407,1.318224
1891,109406,0.503285
1891,109418,0.503378
1891,109420,1.439040
1891,109676,0.963530
1891,109220,0.573934
1891,89094,0.610070
1891,64012,0.863311
1891,108994,0.831783
1891,108995,1.130199
1891,108999,0.667734
1891,22287,1.258098
1891,110486,1.488887
1891,116341,1.410691
1891,116109,0.665226
1891,116346,0.975519
1891,116485,0.633576
1891,116666,0.871386
1891,116108,0.694393
1891,115596,1.444909
1891,114775,1.406327
1891,96303,0.881424
1891,114976,0.769821
1891,115291,0.845966
1891,116674,0.628932
1891,13236,0.563558
1891,118171,0.581942
1891,117937,1.321398
1891,118175,0.522820
1891,118357,1.395708
1891,118358,0.696980
1891,23522,0.849705
1891,117705,1.064098
1891,117124,1.066791
1891,117127,0.995604
1891,114059,1.085530
1891,100847,0.983850
1891,8087,0.638561
1891,114588,0.757193
1891,112602,1.024506
1891,112283,1.222564
1891,112603,1.143244
1891,90667,0.677337
1891,113111,1.474876
1891,112281,1.023451
1891,112278,1.240890
1891,112261,0.865540
1891,112266,0.771255
1891,112269,0.607378
1891,95877,1.471904
1891,113123,0.988855
1891,89976,0.571102
1891,80027,0.649112
1891,114081,1.029271
1891,114400,1.077691
1891,114407,0.525478
1891,66694,1.318774
1891,113932,1.149066
1891,113931,0.891705
1891,113386,0.851968
1891,113660,0.614094
1891,113668,1.381015
1891,113925,0.978817
1891,118360,0.638197
1891,118361,1.459125
1891,108835,0.938985
1891,108833,0.834270
1891,108839,0.528755
1891,109223,1.290587
1891,8341,1.025004
1891,108827,1.086451
1891,108687,0.658992
1891,96944,1.059702
1891,103023,1.404707
1891,108676,1.168419
1891,108677,0.768097
1891,96907,1.305022
1891,109410,1.393678
1891,109936,0.876205
1891,77054,1.229108
1891,4423,0.528086
1891,110127,0.980882
1891,110307,1.060773
1891,17091,0.968956
1891,33881,1.479838
1891,109412,1.269558
1891,109423,1.074731
1891,95912,1.087270
1891,109687,0.872191
1891,103051,0.697790
1891,108673,1.298944
1891,119880,0.700625
1891,119876,1.401426
1891,119883,0.643064
1891,120266,1.486197
1891,93414,0.728744
1891,81638,1.475856
1891,119486,1.356101
1891,97495,1.027645
1891,118363,0.920591
1891,118672,1.188923
1891,119251,0.938959
1891,120276,0.914781
1891,120529,0.581081
1891,108398,0.598348
1891,108401,1.380105
1891,108405,0.930913
1891,103053,0.600761
1891,108393,0.988584
1891,121150,0.782264
1891,120530,0.923918
1891,120939,1.467829
1891,120946,0.550872
1891,36013,1.114495
1891,42362,0.924932
1891,107091,0.668732
1891,138426,0.652027
1891,73278,1.105706
1891,35724,0.541384
1891,5385,0.639039
1891,135067,0.635883
1891,138440,0.664791
1891,92853,0.866015
1891,134210,1.066377
1891,134391,1.157786
1891,88240,1.000142
1891,137809,0.736783
1891,137706,0.881946
1891,89354,1.193302
1891,90313,1.144568
1891,94674,1.312230
1891,88634,0.548001
1891,47435,1.373159
1891,137808,1.061365
1891,137806,0.956168
1891,93614,0.637300
1891,133672,1.418330
1891,138645,1.008324
1891,139115,1.446747
1891,132728,1.251801
1891,132732,0.862952
1891,57936,0.574461
1891,93607,0.553720
1891,132183,0.606021
1891,131883,0.972092
1891,81756,0.794866
1891,50925,0.803664
1891,79354,1.212990
1891,91263,0.820796
1891,133315,1.344346
1891,138651,1.265565
1891,88003,0.972503
1891,83184,0.588472
1891,71207,1.229343
1891,132850,1.099658
1891,133018,0.924298
1891,24250,1.234549
1891,78554,1.201842
1891,137701,0.897891
1891,95727,1.393055
1891,78364,0.526252
1891,61849,0.688839
1891,72344,1.105192
1891,90700,1.464704
1891,138660,1.001020
1891,137359,1.354285
1891,138437,0.636330
1891,75885,1.391749
1891,139735,1.408043
1891,139736,0.561808
1891,66552,1.258822
1891,141517,0.887604
1891,136990,1.240503
1891,66258,0.563882
1891,82473,1.034033
1891,137113,1.238743
1891,67462,1.412304
1891,137118,0.587065
1891,137117,1.422102
1891,72148,1.050137
1891,90322,1.124383
1891,91050,0.669143
1891,65245,1.314903
1891,89773,0.563268
1891,137508,1.005192
1891,80023,0.697395
1891,137700,0.870082
1891,99307,0.686812
1891,90503,0.522896
1891,83595,0.650875
1891,17172,0.610454
1891,83415,1.319810
1891,137366,1.117229
1891,137801,1.036698
1891,70037,1.310483
1891,137490,0.576637
1891,137492,0.689774
1891,137503,1.401589
1891,137501,1.009177
1891,89978,0.531784
1891,72011,1.072542
1891,89788,0.952964
1891,79535,0.766354
1891,140049,1.370326
1891,81758,1.090669
1891,82647,1.086002
1891,77143,0.636202
1891,50145,1.145020
1891,88684,1.307090
1891,89985,1.406338
1891,89974,0.999923
1891,95539,1.212712
1891,121329,1.348530
1891,88233,1.148969
1891,96300,1.345714
1891,81533,1.163406
1891,100836,0.695811
1891,73767,0.942138
1891,77589,0.685207
1891,67460,0.714819
1891,140048,1.485417
1891,93601,1.466318
1891,119650,1.102973
1891,140237,0.704921
1891,95886,0.952614
1891,79517,1.247124
1891,82271,1.114587
1891,118746,0.835192
1891,82973,1.468201
1891,91908,1.287006
1891,120886,1.466518
1891,117927,1.110602
1891,91420,1.056479
1891,118751,0.998157
1891,141321,0.869679
1891,113268,1.299882
1891,140244,1.199478
1891,62675,1.032341
1891,119263,1.242169
1891,140246,0.815340
1891,77697,0.745635
1891,83290,0.573077
1891,77354,1.450910
1891,122436,0.699574
1891,82987,1.220577
1891,126508,1.301527
1891,26870,0.513069
1891,82977,0.773783
1891,127020,0.751903
1891,85420,0.651482
1891,93411,1.169616
1891,82038,0.785083
1891,81539,1.467382
1891,125915,0.722075
1891,127153,1.383303
1891,139124,1.221725
1891,130129,0.702781
1891,131654,1.176651
1891,85232,0.653967
1891,139121,0.623020
1891,75889,1.304440
1891,128870,0.815292
1891,82034,0.524935
1891,70483,1.365574
1891,83927,0.538938
1891,103052,1.352579
1891,87762,0.696052
1891,59031,1.266542
1891,76985,1.115242
1891,124123,1.365931
1891,77954,0.652435
1891,122670,0.820404
1891,80391,0.797018
1891,140046,0.603915
1891,122657,1.231195
1891,87744,1.183401
1891,94324,1.224095
1891,24322,1.358957
1891,88012,1.462598
1891,125773,1.084280
1891,139731,1.054749
1891,65133,0.733400
1891,125062,1.102641
1891,71524,1.268180
1891,125243,1.499818
1891,27294,0.570929
1891,136976,0.969520
1891,95210,0.957549
1891,134393,1.459542
1891,75685,0.564495
1891,54149,1.344960
1891,52916,1.421772
1891,101516,1.161355
1891,82047,1.107571
1891,134943,0.506210
1891,92645,1.004398
1891,81290,0.656157
1891,77207,0.620248
1891,114549,0.731398
1891,83605,1.280355
1891,94323,1.392166
1891,79516,0.841083
1891,83607,0.538710
1891,133889,1.254342
1891,119257,1.238182
1891,55520,1.054380
1891,133893,1.345115
1891,76769,1.128295
1891,134952,0.915323
1891,72446,0.837107
1891,117128,1.193893
1891,135268,0.677320
1891,135267,1.112851
1891,135272,0.857275
1891,135418,0.558678
1891,83924,1.170329
1891,116677,0.513310
1891,135422,0.602291
1891,117381,0.913690
1891,98829,0.514399
1891,83180,0.883155
1891,135066,0.713602
1891,135065,0.759391
1891,96049,1.263474
1891,88000,1.404910
1891,117615,0.532222
1891,98135,0.696848
1891,135076,0.618793
1891,78370,1.018609
1891,133876,0.729412
1891,123901,0.924037
1891,98837,1.335909
1891,63718,0.824570
1891,72876,0.828228
1891,128001,0.680472
1891,123887,0.502430
1891,76565,0.914129
1891,133031,0.887644
1891,123624,1.431085
1891,125785,1.499366
1891,132842,1.077730
1891,75887,0.748436
1891,99297,1.077939
1891,83593,1.216572
1891,63261,0.990281
1891,132837,0.546739
1891,126111,0.548303
1891,125906,0.774682
1891,75673,0.807527
1891,90502,1.241323
1891,95670,0.588575
1891,77642,0.726376
1891,94655,1.422416
1891,47440,0.904295
1891,132150,1.001307
1891,60901,0.517490
1891,30963,1.130079
1891,121562,0.861806
1891,133873,1.394735
1891,121328,1.114056
1891,89098,1.434979
1891,133663,0.702260
1891,121405,1.160451
1891,66564,0.921639
1891,123068,1.073066
1891,133034,0.831690
1891,75897,1.313254
1891,133302,0.645976
1891,23551,0.786107
1891,75883,0.518383
1891,122275,0.802046
1891,100277,0.721498
1891,116538,1.499958
1891,83932,1.330360
1891,82619,0.958382
1891,144038,0.977585
1891,83412,0.583282
1891,143455,1.284634
1891,102777,1.212217
1891,136574,0.764315
1891,75030,1.176144
1891,131403,0.735956
1891,77700,1.149048
1891,125552,1.270978
1891,101363,0.551278
1891,145136,1.226920
1891,27325,0.526950
1891,91419,1.255939
1891,91415,1.008957
1891,145126,1.299684
1891,136398,1.369550
1891,136393,0.929720
1891,136390,1.329786
1891,136583,0.927836
1891,142964,0.781258
1891,40027,1.115098
1891,136797,1.271408
1891,93873,1.231470
1891,142299,1.051919
1891,136799,0.847582
1891,100882,0.844833
1891,96940,0.683939
1891,136800,0.521083
1891,66268,1.250022
1891,85434,0.712485
1891,136793,1.255504
1891,142729,0.700146
1891,97307,0.724208
1891,81258,0.700504
1891,90670,0.788742
1891,142532,1.398648
1891,136794,1.358596
1891,81303,1.074989
1891,145303,1.493818
1891,111214,0.938169
1891,114771,1.107377
1891,114776,0.732735
1891,115278,0.501028
1891,115590,0.735470
1891,135612,1.352437
1891,135613,1.377852
1891,135621,0.505371
1891,12606,0.862287
1891,135615,1.003178
1891,62429,1.231234
1891,95882,1.341299
1891,116347,1.238595
1891,116354,1.208064
1891,78170,1.277285
1891,29903,0.614005
1891,14954,1.057305
1891,88001,1.270796
1891,77968,0.907648
1891,77695,1.087111
1891,62762,1.337884
1891,84842,0.937405
1891,136179,1.449127
1891,68447,0.981120
1891,111931,1.450619
1891,78544,0.901782
1891,75066,1.412232
1891,128008,1.124588
1891,111217,1.348111
1891,32462,1.424717
1891,136182,0.544955
1891,136176,1.123755
1891,136045,1.461537
1891,114094,0.641147
1891,114392,0.613551
1891,135624,0.833314
1891,88133,1.332648
1891,98962,1.308125
1891,112605,1.337225
1891,76993,0.606134
1891,41567,0.889320
1891,117629,0.651710
1891,77593,0.894950
1891,147913,0.626434
1891,102278,0.903259
1891,147918,0.679055
1891,71538,1.399648
1891,139031,0.680082
1891,147908,1.121948
1891,147649,0.924799
1891,147650,1.398939
1891,26765,0.669191
1891,88892,0.880827
1891,58344,0.898816
1891,144443,1.349264
1891,131552,1.305322
1891,144441,1.447974
1891,5513,0.819404
1891,144447,1.428696
1891,92866,0.786799
1891,101352,1.485715
1891,148101,1.286545
1891,144564,0.906849
1891,73770,0.931287
1891,147647,1.348525
1891,147401,1.329872
1891,144745,0.965166
1891,144743,0.744017
1891,144742,1.119184
1891,144750,0.669221
1891,79520,0.641633
1891,147392,0.573006
1891,147393,0.956050
1891,101051,1.219766
1891,147639,0.732097
1891,147640,1.292718
1891,144739,1.419504
1891,147646,1.008868
1891,76859,1.219473
1891,83925,0.598992
1891,139191,1.298793
1891,101520,0.857017
1891,71375,0.863325
1891,144740,0.704783
1891,148105,1.165571
1891,119391,1.281262
1891,144044,0.696196
1891,148495,1.422239
1891,147697,1.253080
1891,90876,0.580547
1891,148492,1.487202
1891,144047,0.938762
1891,148483,0.822263
1891,148489,0.887410
1891,99024,1.406134
1891,148711,0.833152
1891,144043,0.816494
1891,148718,1.115995
1891,144034,1.184974
1891,148720,0.623049
1891,144031,0.761040
1891,72423,0.759193
1891,26163,1.101152
1891,100845,0.580806
1891,148716,0.591445
1891,148717,1.425221
1891,148481,1.188354
1891,148229,0.896137
1891,144436,1.258999
1891,148115,0.594162
1891,148216,0.658697
1891,144434,0.642173
1891,148113,1.131945
1891,144438,1.106377
1891,101048,0.856480
1891,47418,0.947334
1891,94659,0.602102
1891,144339,0.993013
1891,38058,0.672521
1891,148225,0.950500
1891,144324,0.771213
1891,148228,1.251945
1891,144327,1.180408
1891,148222,0.728542
1891,148218,1.407188
1891,144329,0.655469
1891,148220,0.867176
1891,13192,0.983900
1891,147390,0.851904
1891,77355,1.054791
1891,146026,0.576082
1891,146280,1.337055
1891,35361,0.948307
1891,55788,0.793020
1891,146019,1.427311
1891,1830,1.237620
1891,92638,1.442744
1891,146282,1.055143
1891,146287,1.118873
1891,146566,1.412862
1891,145305,0.838997
1891,146572,0.934218
1891,73586,1.224786
1891,146562,0.502274
1891,145306,1.493707
1891,146292,1.203707
1891,146296,1.309978
1891,146301,0.697645
1891,111421,1.396779
1891,146013,0.758470
1891,145854,1.162034
1891,145731,1.003104
1891,145855,1.465455
1891,22738,0.561144
1891,145850,0.955237
1891,77576,0.889227
1891,145735,1.303048
1891,145846,1.299031
1891,145849,1.362178
1891,145716,1.128229
1891,72146,0.878222
1891,97623,1.392848
1891,16978,1.228319
1891,146009,1.286966
1891,69618,1.151592
1891,145859,0.888696
1891,101764,0.540284
1891,145705,0.608998
1891,78369,1.025168
1891,146576,1.386651
1891,146581,0.679630
1891,28377,0.791635
1891,147223,0.969798
1891,147225,1.115227
1891,144948,0.825434
1891,145127,1.086608
1891,147222,1.217021
1891,136299,1.015629
1891,145135,1.328950
1891,94319,1.015693
1891,147228,1.015436
1891,144946,0.936721
1891,147384,0.649563
1891,144938,1.486448
1891,147389,1.336910
1891,147383,1.016697
1891,147381,0.945452
1891,147230,0.927468
1891,93610,0.826768
1891,147380,0.975116
1891,5867,0.931913
1891,147220,1.106300
1891,25788,1.348103
1891,146991,0.620571
1891,146993,0.523483
1891,128892,1.418688
1891,146982,0.949219
1891,146981,1.121032
1891,35486,1.248366
1891,145304,0.944126
1891,146588,1.308946
1891,146995,0.774074
1891,146997,0.659315
1891,145140,0.515189
1891,147216,1.451204
1891,147218,0.906110
1891,147008,1.242727
1891,8634,0.697873
1891,145297,0.796275
1891,145141,0.555727
1891,147002,1.081047
1891,98588,0.948219
1891,148924,0.912272
1891,113107,0.818909
1891,92852,1.434341
1891,142048,0.652929
1891,113394,0.740110
1891,84574,0.600481
1891,79672,1.067711
1891,142287,0.820507
1891,111926,1.337341
1891,142061,1.240694
1891,89668,1.160466
1891,72012,1.117421
1891,33820,0.841498
1891,11711,0.934029
1891,141900,1.021268
1891,68251,1.460843
1891,70079,1.074496
1891,141901,1.240260
1891,6137,0.925812
1891,141902,0.856163
1891,69628,0.635951
1891,73596,1.343312
1891,111516,1.257642
1891,142536,0.572446
1891,151583,1.131753
1891,151584,1.384920
1891,142530,0.621860
1891,151577,1.395273
1891,142537,1.022974
1891,142715,1.045452
1891,71909,1.439790
1891,73594,1.237144
1891,90316,1.108048
1891,142520,0.777639
1891,142290,0.886138
1891,142288,1.403714
1891,151593,1.214446
1891,142301,1.078768
1891,142303,1.137405
1891,151585,1.048187
1891,151586,0.982855
1891,151589,0.618700
1891,97976,1.186938
1891,141316,0.804626
1891,92089,0.581603
1891,83421,1.006821
1891,141673,0.965011
1891,141519,0.583745
1891,90933,0.693054
1891,141674,0.697562
1891,101523,0.536164
1891,99173,0.780959
1891,96949,1.063734
1891,94141,1.285191
1891,141515,1.156649
1891,49848,0.837659
1891,141513,0.999253
1891,94312,1.348665
1891,95728,0.785147
1891,116815,0.544352
1891,92848,0.676494
1891,71905,0.918140
1891,102602,0.948597
1891,116483,1.473895
1891,34722,0.564180
1891,141895,1.107809
1891,67564,0.956726
1891,103026,0.949493
1891,141693,0.762313
1891,94419,1.067709
1891,114772,0.913541
1891,77137,0.928797
1891,114763,0.738748
1891,13066,1.153436
1891,141692,0.525954
1891,141685,1.222751
1891,95231,0.618382
1891,73288,0.614956
1891,73282,1.148529
1891,115286,0.857669
1891,115284,0.889697
1891,90665,0.983187
1891,83609,0.546311
1891,92470,1.442843
1891,110897,0.527406
1891,72076,0.616179
1891,143305,1.249860
1891,149547,0.570138
1891,143301,0.895083
1891,32091,0.554017
1891,143306,1.242003
1891,90660,1.309976
1891,40370,1.231595
1891,113021,0.853434
1891,149541,0.567560
1891,97484,1.484697
1891,143299,1.078650
1891,150149,1.004412
1891,150154,0.731652
1891,150156,0.774631
1891,143117,0.831974
1891,150146,0.919471
1891,150144,0.614469
1891,97987,0.718707
1891,149938,1.481529
1891,143298,0.601670
1891,143310,0.736552
1891,143356,1.240632
1891,143817,0.548018
1891,149095,1.113847
1891,149098,0.796640
1891,102007,1.121258
1891,143827,1.025227
1891,148934,1.192790
1891,144030,1.000909
1891,148932,1.071661
1891,148933,1.283571
1891,143812,1.498902
1891,143464,1.149226
1891,149414,0.671790
1891,111189,1.385399
1891,143450,1.210625
1891,110438,1.441075
1891,143459,0.742860
1891,149105,0.840089
1891,149107,0.877443
1891,149406,1.385130
1891,150162,1.406703
1891,143114,0.825778
1891,151014,0.548982
1891,141951,0.806611
1891,151016,1.338094
1891,151208,1.242888
1891,23078,1.345052
1891,83600,0.611936
1891,74486,1.365863
1891,96204,1.469276
1891,45185,1.443838
1891,151218,1.306346
1891,151394,1.162950
1891,142719,1.348524
1891,92855,0.660854
1891,138692,0.845723
1891,151398,1.414916
1891,142722,1.309519
1891,96309,0.857459
1891,151395,1.151094
1891,151397,1.277920
1891,142962,0.738754
1891,142963,0.660888
1891,143113,0.650770
1891,143108,1.061546
1891,100479,0.803817
1891,150703,0.536550
1891,150370,1.205519
1891,150357,0.868323
1891,78938,0.859294
1891,90511,0.933123
1891,89085,0.648444
1891,150706,0.635023
1891,150714,0.971343
1891,151010,1.386391
1891,151011,1.462267
1891,142967,1.455771
1891,150712,0.758232
1891,65086,0.567721
1891,142972,0.950747
1891,142969,1.240071
1891,74719,1.013795
1891,116537,0.956456
1891,27859,0.867597
1891,132733,1.052128
1891,83171,1.117467
1891,97985,0.996252
1891,78753,0.574100
1891,132838,1.398574
1891,151020,0.997172
1891,127792,0.556116
1891,79678,1.413187
1891,132729,1.001708
1891,8086,1.231421
1891,151216,0.916359
1891,151212,0.783646
1891,107591,0.798865
1891,151209,1.342510
1891,151018,0.557935
1891,151017,1.009317
1891,133029,1.278231
1891,133027,0.860692
1891,125368,1.128047
1891,133032,0.762430
1891,128146,0.709011
1891,43278,0.772114
1891,128150,1.071866
1891,133024,0.880156
1891,151012,0.823239
1891,101774,1.207291
1891,92091,0.730875
1891,151015,0.732207
1891,69497,0.821769
1891,111661,1.184474
1891,125566,1.444873
1891,132449,1.187976
1891,132442,1.126724
1891,119868,0.724479
1891,85898,1.227425
1891,120959,1.221886
1891,87574,1.166643
1891,86778,0.886020
1891,131876,1.371552
1891,125783,0.660964
1891,96314,0.739003
1891,91048,1.026318
1891,121564,0.513481
1891,61480,1.297162
1891,99197,1.212798
1891,102618,1.185551
1891,75675,0.774927
1891,127613,0.627209
1891,75684,1.022644
1891,69174,0.597041
1891,96808,0.648473
1891,72160,1.150663
1891,125780,1.103462
1891,77140,1.498740
1891,132439,0.963025
1891,151396,0.998256
1891,125779,1.282168
1891,90651,1.076248
1891,127379,0.717957
1891,89984,1.443245
1891,127617,0.855842
1891,132188,0.658101
1891,60695,0.816986
1891,126712,0.935853
1891,127621,0.845534
1891,128156,0.668247
1891,133033,1.087733
1891,82041,1.313447
1891,81543,1.124114
1891,128899,0.718922
1891,125233,0.696843
1891,82039,0.942811
1891,128861,0.723305
1891,102277,0.745260
1891,134215,0.868286
1891,125240,0.650482
1891,95537,1.133684
1891,149539,1.208737
1891,64564,0.559009
1891,134202,0.842600
1891,128589,1.413881
1891,128588,0.681820
1891,128863,1.198098
1891,128868,1.349906
1891,145536,1.347312
1891,145539,1.312757
1891,145703,0.574068
1891,95740,0.858268
1891,80038,1.478699
1891,134390,1.084887
1891,129053,1.236854
1891,145709,0.529615
1891,128873,0.712713
1891,97779,0.948800
1891,77412,1.201793
1891,145852,1.097972
1891,134386,1.274829
1891,128871,1.056156
1891,128869,0.500577
1891,95729,1.438023
1891,128296,1.136482
1891,133314,1.251050
1891,73764,0.584789
1891,150709,1.053323
1891,48077,0.738417
1891,35545,1.402143
1891,62310,0.735514
1891,98438,1.499692
1891,72441,0.580034
1891,91247,0.773207
1891,128162,0.997083
1891,150715,0.774884
1891,150713,1.329345
1891,125246,0.786031
1891,128280,0.552967
1891,90944,0.978281
1891,125242,0.630356
1891,150705,0.778342
1891,100839,1.191635
1891,78186,1.055558
1891,149544,1.447758
1891,133881,0.663523
1891,16842,0.571584
1891,133897,1.060238
1891,82618,0.656305
1891,133880,1.137972
1891,103256,0.562094
1891,66554,0.965666
1891,150361,1.300646
1891,97780,0.762826
1891,85221,1.373604
1891,150347,0.946628
1891,115579,0.926934
1891,91402,0.994545
1891,22087,0.505625
1891,128857,0.717469
1891,128596,0.797392
1891,126846,0.836339
1891,81532,1.133954
1891,124423,0.741250
1891,126847,1.255932
1891,10044,0.683217
1891,79251,1.245039
1891,126105,1.357590
1891,128594,0.676289
1891,127805,1.147577
1891,96550,1.178298
1891,81077,1.423083
1891,126844,1.245679
1891,127799,0.952753
1891,127619,0.953073
1891,126849,1.046226
1891,127392,1.091279
1891,127393,0.572938
1891,129052,0.741228
1891,127167,1.027301
1891,129071,0.964961
1891,129576,1.049423
1891,127165,0.606508
1891,99026,0.894514
1891,127395,1.372537
1891,127611,1.255140
1891,127618,1.103322
1891,127018,0.791603
1891,128864,1.008796
1891,127396,0.732326
1891,127403,1.157486
1891,126839,0.732400
1891,126106,1.426910
1891,124529,0.633374
1891,80356,0.755012
1891,119841,1.378801
1891,62770,1.379611
1891,128583,0.679102
1891,126223,1.381278
1891,78921,0.612833
1891,77698,1.315474
1891,128154,0.547376
1891,128287,0.641917
1891,32266,1.069916
1891,128163,1.483418
1891,82409,0.930146
1891,128155,1.495922
1891,126224,1.037897
1891,126214,0.653579
1891,126496,1.176821
1891,128011,1.457021
1891,85246,0.819686
1891,95726,0.694829
1891,128004,1.049338
1891,126838,0.807229
1891,128002,0.771824
1891,128016,0.943253
1891,83172,0.815173
1891,101265,0.699688
1891,83417,1.377937
1891,126114,1.353292
1891,126507,0.783615
1891,98060,1.088397
1891,126108,0.836172
1891,129578,1.205950
1891,127023,0.912862
1891,79436,1.404349
1891,77124,1.382427
1891,65526,1.103046
1891,85241,0.761584
1891,124875,0.511397
1891,130493,0.559465
1891,89776,1.233167
1891,127399,0.927584
1891,127391,0.779624
1891,130143,0.554595
1891,125913,0.525959
1891,125561,1.137162
1891,79579,1.334023
1891,89087,1.078467
1891,127390,0.682328
1891,123294,0.876903
1891,122672,1.144011
1891,94314,1.259236
1891,89096,1.275321
1891,127408,0.587851
1891,84579,0.798637
1891,125786,1.069259
1891,40222,1.052223
1891,102788,1.072742
1891,88248,1.313997
1891,122648,0.657296
1891,130499,1.355956
1891,95733,1.413288
1891,125904,1.035103
1891,127405,1.061281
1891,96054,1.391700
1891,67211,0.652759
1891,88013,1.366464
1891,71374,1.115601
1891,127155,0.597399
1891,93513,0.636314
1891,11498,1.441928
1891,126855,0.932084
1891,129946,0.569759
1891,129954,0.785633
1891,129948,1.356109
1891,94123,1.241248
1891,100849,0.528724
1891,127026,0.780432
1891,129580,0.866886
1891,129585,1.080657
1891,127027,1.192441
1891,129941,1.208614
1891,129940,1.156537
1891,80640,0.959294
1891,57648,1.274141
1891,82399,0.818303
1891,56395,1.468008
1891,125914,1.321195
1891,86771,1.472032
1891,97791,1.112764
1891,130138,1.023511
1891,130134,1.231041
1891,127164,1.130427
1891,66074,0.803804
1891,126843,0.551616
1891,127157,0.804190
1891,123851,1.183555
1891,88682,1.491742
1891,127163,0.691691
1891,125078,1.330478
1891,86770,0.805330
1891,136795,0.903369
1891,124992,1.264721
1891,96053,1.272410
1891,71839,0.775081
1891,136801,0.827590
1891,136796,0.768993
1891,84944,0.537898
1891,90672,1.127934
1891,70977,0.908987
1891,80803,1.111397
1891,130127,0.987651
1891,136593,1.287033
1891,90506,1.234465
1891,131869,0.922672
1891,93612,0.559810
1891,137114,1.434695
1891,131875,0.621234
1891,130139,1.295860
1891,132175,1.332004
1891,122667,0.503911
1891,137811,1.156114
1891,130132,0.578063
1891,72342,1.437818
1891,136988,0.613369
1891,77925,1.296208
1891,145299,1.028765
1891,113276,0.897719
1891,84848,0.822812
1891,139123,1.359679
1891,129947,0.538341
1891,136391,0.583881
1891,33043,1.197355
1891,9452,0.598815
1891,84849,0.716276
1891,122270,0.815963
1891,3566,1.330794
1891,32924,1.011942
1891,123623,0.953753
1891,96554,1.129313
1891,139728,0.892079
1891,123615,0.893576
1891,135072,1.460936
1891,139118,0.543465
1891,65243,1.111732
1891,81551,0.605421
1891,123297,1.214350
1891,140235,1.310683
1891,139373,1.477395
1891,94439,1.252859
1891,33568,0.896527
1891,59453,0.653774
1891,141314,1.243463
1891,4076,1.322952
1891,97777,1.440949
1891,73397,0.672263
1891,139117,1.389224
1891,102018,0.934913
1891,101765,0.630712
1891,134203,0.845550
1891,131871,1.499930
1891,122661,0.813310
1891,99034,1.196973
1891,102015,1.344226
1891,136394,0.644295
1891,33164,0.899560
1891,88009,1.197820
1891,136785,0.752721
1891,82273,1.170017
1891,95765,0.949039
1891,138647,0.725007
1891,136587,0.598935
1891,106879,0.855329
1891,130500,0.555733
1891,135266,0.559011
1891,135620,0.655117
1891,62360,0.986642
1891,78922,0.711196
1891,138443,1.314327
1891,136035,0.542529
1891,131659,0.934356
1891,136181,1.399256
1891,137813,0.736189
1891,82053,0.932885
1891,138445,0.913972
1891,94315,1.116930
1891,87747,0.854698
1891,130492,0.675873
1891,57795,0.699364
1891,131874,0.743021
1891,95640,0.550112
1891,69804,1.068513
1891,69810,1.262788
1891,80798,0.887122
1891,137718,1.281959
1891,132456,0.825888
1891,62763,1.407493
1891,130487,0.880699
1891,137225,1.396445
1891,130488,0.691368
1891,33822,1.490867
1891,69805,1.033675
1891,132730,0.707347
1891,80237,1.106970
1891,69803,1.401299
1891,8271,0.757619
1891,79361,1.145110
1891,137109,0.570024
1891,137709,0.900819
1891,93227,0.898704
1891,21655,1.257342
1891,137698,1.032144
1891,60483,1.267745
1891,137708,1.127024
1891,136174,0.852463
1891,84248,0.585548
1891,132457,0.617559
1891,96811,1.361666
1891,97870,0.656035
1891,125072,1.108539
1891,127404,1.332205
1891,143819,0.763895
1891,63716,0.762300
1891,62676,0.943970
1891,67216,0.988838
1891,17115,1.381579
1891,80043,0.563817
1891,92629,0.785501
1891,77582,1.251027
1891,143816,1.435507
1891,84847,0.600755
1891,143115,0.787673
1891,76564,0.511213
1891,135261,1.252069
1891,128277,1.179589
1891,77717,0.843012
1891,79528,0.748511
1891,140231,0.686463
1891,140234,1.387410
1891,140241,0.803398
1891,96046,0.637235
1891,127802,1.351280
1891,129279,1.456359
1891,93592,1.432170
1891,143826,1.264853
1891,92643,1.466584
1891,129064,1.341567
1891,140245,1.115159
1891,125075,1.101364
1891,134940,1.305221
1891,64660,1.204855
1891,78754,1.325480
1891,129058,0.589479
1891,129056,0.720985
1891,129059,1.080864
1891,145137,1.450617
1891,102009,1.093311
1891,134941,1.461143
1891,96047,0.729733
1891,135070,0.976406
1891,94321,1.429664
1891,144439,0.847772
1891,132727,1.331887
1891,135253,1.159855
1891,81069,0.534843
1891,83303,1.403822
1891,63451,1.426757
1891,84567,0.810234
1891,129066,0.892433
1891,134945,0.722276
1891,134950,1.070564
1891,21703,1.209299
1891,132452,0.796908
1891,129942,1.400085
1891,129581,0.859679
1891,128865,0.889412
1891,142726,0.824817
1891,71384,0.509402
1891,123904,0.528335
1891,126995,1.364045
1891,128854,0.836782
1891,70253,0.778820
1891,68703,1.036162
1891,74411,1.330452
1891,136041,0.959151
1891,139738,1.387818
1891,123628,0.507891
1891,142522,0.969929
1891,68073,0.732365
1891,142525,1.207105
1891,82530,1.164878
1891,129584,1.491979
1891,123898,1.386007
1891,16903,1.468514
1891,123909,0.690833
1891,135416,0.760173
1891,132281,1.102478
1891,132450,0.994254
1891,132194,0.500117
1891,135263,1.351486
1891,139732,0.798119
1891,125065,1.140320
1891,76109,0.544899
